run_id	contig_id	contig_len	ViralRefSeq_E	ViralRefSeq_ident	ViralRefSeq_aLen	ViralRefSeq_subject	ViralRefSeq_taxonomy	date_analyzed
280116Madag03AD03_TTAGGC_L005_R1	280116Madag03AD03_TTAGGC_L005_R1_cap3_Contig-27	282	1.23e-18	42.391000	92	acc:YP_010803248|DNA-directed DNA polymerase family B [Fadolivirus algeromassiliense]	taxid:3060017|Fadolivirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag03AD03_TTAGGC_L005_R1	280116Madag03AD03_TTAGGC_L005_R1_cap3_Contig-28	272	8.32e-21	53.571000	84	acc:YP_009174650|putative DNA polymerase [Yellowstone lake phycodnavirus 2]	taxid:1586714|Prasinovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag03AD03_TTAGGC_L005_R1	280116Madag03AD03_TTAGGC_L005_R1_cap3_Contig-29	248	0.12	35.294000	51	acc:YP_009041465|polyprotein [Sclerotinia sclerotiorum debilitation-associated RNA virus 2]	taxid:1502101|Tymovirales|Alsuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-30
280116Madag03AD03_TTAGGC_L005_R1	280116Madag03AD03_TTAGGC_L005_R1_cap3_Contig-30	215	9.45e-09	45.763000	59	acc:YP_010783595|DNA polymerase family B [Tetraselmis virus 1]	taxid:2060617|Oceanusvirus kaneohense|Oceanusvirus|Allomimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag03AD03_TTAGGC_L005_R1	280116Madag03AD03_TTAGGC_L005_R1_cap3_Contig-31	201	0.079	46.154000	26	acc:YP_009173654|ATP-dependent Lon protease [Chrysochromulina ericina virus]	taxid:455364|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag03AD03_TTAGGC_L005_R2	280116Madag03AD03_TTAGGC_L005_R2_cap3_Contig-1	1199	0.0	79.688000	320	acc:NP_619839|CPXV051 protein [Cowpox virus]	taxid:10243|Orthopoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag03AD03_TTAGGC_L005_R2	280116Madag03AD03_TTAGGC_L005_R2_cap3_Contig-2	467	4.75e-29	54.369000	103	acc:YP_009052194|translation elongation factor [Aureococcus anophagefferens virus]	taxid:1474867|Kratosvirus quantuckense|Kratosvirus|Schizomimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag03AD03_TTAGGC_L005_R2	280116Madag03AD03_TTAGGC_L005_R2_cap3_Contig-3	439	0.078	41.818000	55	acc:YP_009814425|nicotinamide-nucleotide adenylyltransferase [Lactobacillus phage Bromius]	taxid:2315485|Harbinvirus bromius|Harbinvirus|Herelleviridae|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
280116Madag03AD03_TTAGGC_L005_R2	280116Madag03AD03_TTAGGC_L005_R2_cap3_Contig-4	438	2.31e-29	39.007000	141	acc:YP_010803678|ABC transporter [Fadolivirus algeromassiliense]	taxid:3060017|Fadolivirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag03AD03_TTAGGC_L005_R2	280116Madag03AD03_TTAGGC_L005_R2_cap3_Contig-5	396	3.75e-16	44.086000	93	acc:YP_010803678|ABC transporter [Fadolivirus algeromassiliense]	taxid:3060017|Fadolivirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag03AD03_TTAGGC_L005_R2	280116Madag03AD03_TTAGGC_L005_R2_cap3_Contig-6	395	0.31	37.255000	51	acc:YP_007947990|polyprotein [avihepatovirus A1]	taxid:1006061|Avihepatovirus A|Avihepatovirus|Paavivirinae|Picornaviridae|Picornavirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-06-30
280116Madag03AD03_TTAGGC_L005_R2	280116Madag03AD03_TTAGGC_L005_R2_cap3_Contig-7	391	0.006	28.788000	66	acc:YP_003358318|hypothetical protein PP-LUZ7_gp036 [Pseudomonas phage LUZ7]	taxid:655097|Luzseptimavirus LUZ7|Luzseptimavirus|Migulavirinae|Schitoviridae|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
280116Madag03AD03_TTAGGC_L005_R2	280116Madag03AD03_TTAGGC_L005_R2_cap3_Contig-8	383	2.76e-13	33.036000	112	acc:YP_010803174|ABC transporter type 1 transmembrane domain [Fadolivirus algeromassiliense]	taxid:3060017|Fadolivirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag03AD03_TTAGGC_L005_R2	280116Madag03AD03_TTAGGC_L005_R2_cap3_Contig-9	367	8.82e-19	41.414000	99	acc:YP_010802132|GTP binding nuclear protein Ran [Acanthamoeba castellanii medusavirus]	taxid:2080449|Viruses	2024-06-30
280116Madag03AD03_TTAGGC_L005_R2	280116Madag03AD03_TTAGGC_L005_R2_cap3_Contig-10	365	2.10e-38	57.522000	113	acc:YP_009552323|042L [Cherax quadricarinatus iridovirus]	taxid:2035708|Iridoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag03AD03_TTAGGC_L005_R2	280116Madag03AD03_TTAGGC_L005_R2_cap3_Contig-11	345	2.67e-07	28.736000	87	acc:YP_010777981|rab domain-containing protein [Bodo saltans virus]	taxid:2024608|Theiavirus salishense|Theiavirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag03AD03_TTAGGC_L005_R2	280116Madag03AD03_TTAGGC_L005_R2_cap3_Contig-12	343	0.36	56.000000	25	acc:YP_009804717|DNA helicase [Pseudomonas phage phCDa]	taxid:2268587|Shizishanvirus phCDa|Shizishanvirus|Schitoviridae|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
280116Madag03AD03_TTAGGC_L005_R2	280116Madag03AD03_TTAGGC_L005_R2_cap3_Contig-13	340	2.28e-04	32.222000	90	acc:YP_010803544|RNAse l inhibitor RLI1 [Fadolivirus algeromassiliense]	taxid:3060017|Fadolivirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag03AD03_TTAGGC_L005_R2	280116Madag03AD03_TTAGGC_L005_R2_cap3_Contig-14	327	0.091	44.737000	38	acc:YP_009448984|GTP-binding protein RhoE-like [Orpheovirus IHUMI-LCC2]	taxid:2023057|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag03AD03_TTAGGC_L005_R2	280116Madag03AD03_TTAGGC_L005_R2_cap3_Contig-15	316	0.014	38.298000	47	acc:YP_010114824|hypothetical protein KNV77_gp006 [Klebsiella phage vB_KpnP_P184]	taxid:2806547|Efbeekayvirus P184|Efbeekayvirus|Schitoviridae|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
280116Madag03AD03_TTAGGC_L005_R2	280116Madag03AD03_TTAGGC_L005_R2_cap3_Contig-16	310	0.11	36.585000	41	acc:YP_010805645|triple gene block protein 2 [Musa ornata-associated banmivirus]	taxid:3071210|Banmivirus MoaBV|Banmivirus|Quinvirinae|Betaflexiviridae|Tymovirales|Alsuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-30
280116Madag03AD03_TTAGGC_L005_R2	280116Madag03AD03_TTAGGC_L005_R2_cap3_Contig-17	307	0.43	56.522000	23	acc:YP_009173305|replication factor C small subunit [Chrysochromulina ericina virus]	taxid:455364|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag03AD03_TTAGGC_L005_R2	280116Madag03AD03_TTAGGC_L005_R2_cap3_Contig-18	295	0.069	50.000000	30	acc:YP_010789970|GTPase era domain protein [Moumouvirus australiensis]	taxid:2109587|Moumouvirus australiense|Moumouvirus|Megamimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag03AD03_TTAGGC_L005_R2	280116Madag03AD03_TTAGGC_L005_R2_cap3_Contig-19	292	1.71e-06	36.842000	76	acc:YP_010780306|putative ATP-dependent RNA helicase [Tupanvirus deep ocean]	taxid:2126984|Tupanvirus|Megamimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag03AD03_TTAGGC_L005_R2	280116Madag03AD03_TTAGGC_L005_R2_cap3_Contig-20	292	2.82e-09	67.568000	37	acc:YP_009052194|translation elongation factor [Aureococcus anophagefferens virus]	taxid:1474867|Kratosvirus quantuckense|Kratosvirus|Schizomimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag03AD03_TTAGGC_L005_R2	280116Madag03AD03_TTAGGC_L005_R2_cap3_Contig-21	283	1.0	42.857000	35	acc:YP_001008394|polyprotein 1ab [Lactate dehydrogenase-elevating virus]	taxid:11048|Gammaarterivirus lacdeh|Gammaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-06-30
280116Madag03AD03_TTAGGC_L005_R2	280116Madag03AD03_TTAGGC_L005_R2_cap3_Contig-22	279	0.27	32.653000	49	acc:NP_619756|replicase [Physalis mottle virus]	taxid:72539|Tymovirus physalis|Tymovirus|Tymoviridae|Tymovirales|Alsuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-30
280116Madag03AD03_TTAGGC_L005_R2	280116Madag03AD03_TTAGGC_L005_R2_cap3_Contig-23	272	7.58e-25	57.353000	68	acc:YP_010085638|guanylate kinase [Akhmeta virus]	taxid:2200830|Orthopoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag03AD03_TTAGGC_L005_R2	280116Madag03AD03_TTAGGC_L005_R2_cap3_Contig-24	239	0.043	35.897000	39	acc:YP_010802897|VV A32-like packaging ATPase [Fadolivirus algeromassiliense]	taxid:3060017|Fadolivirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag03AD03_TTAGGC_L005_R2	280116Madag03AD03_TTAGGC_L005_R2_cap3_Contig-25	239	6.85e-12	59.091000	44	acc:YP_010802187|DNA polymerase [Acanthamoeba castellanii medusavirus]	taxid:2080449|Viruses	2024-06-30
280116Madag03AD03_TTAGGC_L005_R2	280116Madag03AD03_TTAGGC_L005_R2_cap3_Contig-26	225	0.009	46.429000	28	acc:YP_009337195|hypothetical protein 1 [Hubei picorna-like virus 6]	taxid:1923142|Riboviria	2024-06-30
280116Madag03AD03_TTAGGC_L005_R2	280116Madag03AD03_TTAGGC_L005_R2_cap3_Contig-27	220	1.56e-05	35.849000	53	acc:YP_009015548|ABC transporter [Bacillus phage G]	taxid:2884420|Donellivirus gee|Donellivirus|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
280116Madag03AD03_TTAGGC_L005_R2	280116Madag03AD03_TTAGGC_L005_R2_cap3_Contig-28	180	4.68e-13	49.153000	59	acc:YP_009052018|DNA polymerase catalytic subunit [Elephant endotheliotropic herpesvirus 5]	taxid:768738|Proboscivirus|Betaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-30
280116Madag04AD04_TGACCA_L005_R1	280116Madag04AD04_TGACCA_L005_R1_cap3_Contig-1	2686	0.26	25.153000	163	acc:YP_004940203|protein UL31 [Saimiriine betaherpesvirus 4]	taxid:1535247|Cytomegalovirus saimiriinebeta4|Cytomegalovirus|Betaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-30
280116Madag04AD04_TGACCA_L005_R1	280116Madag04AD04_TGACCA_L005_R1_cap3_Contig-2	2112	0.73	28.571000	77	acc:NP_477837|wsv315 [Shrimp white spot syndrome virus]	taxid:92652|White spot syndrome virus|Whispovirus|Nimaviridae|Naldaviricetes	2024-06-30
280116Madag04AD04_TGACCA_L005_R1	280116Madag04AD04_TGACCA_L005_R1_cap3_Contig-3	2091	1.71e-26	32.889000	225	acc:YP_009052380|ABC transporter [Aureococcus anophagefferens virus]	taxid:1474867|Kratosvirus quantuckense|Kratosvirus|Schizomimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag04AD04_TGACCA_L005_R1	280116Madag04AD04_TGACCA_L005_R1_cap3_Contig-4	2012	0.64	27.184000	103	acc:YP_009173600|repeat containing protein [Chrysochromulina ericina virus]	taxid:455364|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag04AD04_TGACCA_L005_R1	280116Madag04AD04_TGACCA_L005_R1_cap3_Contig-5	1867	1.4	41.818000	55	acc:YP_009814425|nicotinamide-nucleotide adenylyltransferase [Lactobacillus phage Bromius]	taxid:2315485|Harbinvirus bromius|Harbinvirus|Herelleviridae|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
280116Madag04AD04_TGACCA_L005_R1	280116Madag04AD04_TGACCA_L005_R1_cap3_Contig-6	1692	4.31e-122	39.771000	523	acc:YP_010803544|RNAse l inhibitor RLI1 [Fadolivirus algeromassiliense]	taxid:3060017|Fadolivirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag04AD04_TGACCA_L005_R1	280116Madag04AD04_TGACCA_L005_R1_cap3_Contig-7	1650	1.21e-30	23.144000	458	acc:NP_046572|ABC transporter [Bacillus phage SPBc2]	taxid:2932878|Spbetavirus SPbeta|Spbetavirus|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
280116Madag04AD04_TGACCA_L005_R1	280116Madag04AD04_TGACCA_L005_R1_cap3_Contig-8	1264	0.038	25.510000	98	acc:YP_009126510|Sak4-like ssDNA annealing protein [Lactobacillus phage Ldl1]	taxid:1552735|Lidleunavirus Ldl1|Lidleunavirus|Tybeckvirinae|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
280116Madag04AD04_TGACCA_L005_R1	280116Madag04AD04_TGACCA_L005_R1_cap3_Contig-9	1157	1.54e-35	37.129000	202	acc:YP_010781718|ATP binding cassette sub family F [Tupanvirus soda lake]	taxid:2126985|Tupanvirus|Megamimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag04AD04_TGACCA_L005_R1	280116Madag04AD04_TGACCA_L005_R1_cap3_Contig-10	1096	1.12e-41	37.220000	223	acc:YP_009949256|signal recognition particle protein, partial [Escherichia phage 500465-1]	taxid:2716351|Wadgaonvirus wv5004651|Wadgaonvirus|Peduoviridae|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
280116Madag04AD04_TGACCA_L005_R1	280116Madag04AD04_TGACCA_L005_R1_cap3_Contig-11	1089	1.03e-38	46.358000	151	acc:YP_010802132|GTP binding nuclear protein Ran [Acanthamoeba castellanii medusavirus]	taxid:2080449|Viruses	2024-06-30
280116Madag04AD04_TGACCA_L005_R1	280116Madag04AD04_TGACCA_L005_R1_cap3_Contig-12	945	0.36	30.000000	60	acc:YP_010780883|rab family small GTPase [Tupanvirus deep ocean]	taxid:2126984|Tupanvirus|Megamimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag04AD04_TGACCA_L005_R1	280116Madag04AD04_TGACCA_L005_R1_cap3_Contig-13	847	0.049	41.176000	51	acc:YP_010780079|hypothetical protein QJ856_gp0063 [Tupanvirus deep ocean]	taxid:2126984|Tupanvirus|Megamimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag04AD04_TGACCA_L005_R1	280116Madag04AD04_TGACCA_L005_R1_cap3_Contig-14	838	4.05e-13	44.318000	88	acc:YP_010803678|ABC transporter [Fadolivirus algeromassiliense]	taxid:3060017|Fadolivirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag04AD04_TGACCA_L005_R1	280116Madag04AD04_TGACCA_L005_R1_cap3_Contig-15	813	3.1	31.915000	94	acc:YP_009874410|RecJ-like ssDNA exonuclease [Lactococcus phage CaseusJM1]	taxid:1289467|Skunavirus caseusJM1|Skunavirus|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
280116Madag04AD04_TGACCA_L005_R1	280116Madag04AD04_TGACCA_L005_R1_cap3_Contig-16	725	4.29e-16	32.584000	178	acc:YP_010778212|multidrug export ATPase/permease [Bodo saltans virus]	taxid:2024608|Theiavirus salishense|Theiavirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag04AD04_TGACCA_L005_R1	280116Madag04AD04_TGACCA_L005_R1_cap3_Contig-17	605	4.91e-19	37.500000	128	acc:YP_010781593|HrpA-like helicase [Tupanvirus soda lake]	taxid:2126985|Tupanvirus|Megamimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag04AD04_TGACCA_L005_R1	280116Madag04AD04_TGACCA_L005_R1_cap3_Contig-18	538	0.017	28.571000	84	acc:YP_009333526|hypothetical protein 1 [Beihai sipunculid worm virus 4]	taxid:1922676|Riboviria	2024-06-30
280116Madag04AD04_TGACCA_L005_R1	280116Madag04AD04_TGACCA_L005_R1_cap3_Contig-19	525	4.12e-34	54.545000	110	acc:YP_009052194|translation elongation factor [Aureococcus anophagefferens virus]	taxid:1474867|Kratosvirus quantuckense|Kratosvirus|Schizomimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag04AD04_TGACCA_L005_R1	280116Madag04AD04_TGACCA_L005_R1_cap3_Contig-20	518	1.03e-14	39.167000	120	acc:YP_009041990|DNA polymerase [Bovine gammaherpesvirus 6]	taxid:1504288|Macavirus bovinegamma6|Macavirus|Gammaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-30
280116Madag04AD04_TGACCA_L005_R1	280116Madag04AD04_TGACCA_L005_R1_cap3_Contig-21	453	0.068	32.787000	61	acc:YP_010802897|VV A32-like packaging ATPase [Fadolivirus algeromassiliense]	taxid:3060017|Fadolivirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag04AD04_TGACCA_L005_R1	280116Madag04AD04_TGACCA_L005_R1_cap3_Contig-22	447	7.9	29.670000	91	acc:YP_010839934|RNA-dependent RNA-polymerase [Grotenhout virus]	taxid:1971396|Norwavirus grotenhoutense|Norwavirus|Nairoviridae|Bunyavirales|Ellioviricetes|Polyploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-06-30
280116Madag04AD04_TGACCA_L005_R1	280116Madag04AD04_TGACCA_L005_R1_cap3_Contig-23	379	0.10	44.737000	38	acc:YP_009448984|GTP-binding protein RhoE-like [Orpheovirus IHUMI-LCC2]	taxid:2023057|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag04AD04_TGACCA_L005_R1	280116Madag04AD04_TGACCA_L005_R1_cap3_Contig-24	337	1.16e-56	80.392000	102	acc:YP_003517877|RR2b [Lymantria xylina nucleopolyhedrovirus]	taxid:166921|Alphabaculovirus lyxylinae|Alphabaculovirus|Baculoviridae|Lefavirales|Naldaviricetes	2024-06-30
280116Madag04AD04_TGACCA_L005_R1	280116Madag04AD04_TGACCA_L005_R1_cap3_Contig-25	290	2.15e-47	80.645000	93	acc:YP_009407970|Ribonucleotide reductase small subunit [Eptesipox virus]	taxid:1329402|Vespertilionpoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag04AD04_TGACCA_L005_R1	280116Madag04AD04_TGACCA_L005_R1_cap3_Contig-26	286	3.62e-11	43.023000	86	acc:YP_003970130|putative DNA-dependent DNA polymerase family B precursor [Cafeteria roenbergensis virus BV-PW1]	taxid:693272|Rheavirus sinusmexicani|Rheavirus|Aliimimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag04AD04_TGACCA_L005_R1	280116Madag04AD04_TGACCA_L005_R1_cap3_Contig-27	284	0.038	50.000000	28	acc:YP_010796792|putative adenosine triphosphatase/DNA packaging protein [Diachasmimorpha longicaudata entomopoxvirus]	taxid:109981|Diachasmimorpha entomopoxvirus|Entomopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag04AD04_TGACCA_L005_R1	280116Madag04AD04_TGACCA_L005_R1_cap3_Contig-28	258	1.46e-19	49.412000	85	acc:YP_009465906|hypothetical protein C5Y57_gp209 [Dishui lake phycodnavirus 1]	taxid:2079134|Prasinovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag04AD04_TGACCA_L005_R1	280116Madag04AD04_TGACCA_L005_R1_cap3_Contig-29	258	1.52e-17	54.795000	73	acc:YP_009174650|putative DNA polymerase [Yellowstone lake phycodnavirus 2]	taxid:1586714|Prasinovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag04AD04_TGACCA_L005_R1	280116Madag04AD04_TGACCA_L005_R1_cap3_Contig-30	234	4.67e-12	42.254000	71	acc:YP_009174650|putative DNA polymerase [Yellowstone lake phycodnavirus 2]	taxid:1586714|Prasinovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag04AD04_TGACCA_L005_R1	280116Madag04AD04_TGACCA_L005_R1_cap3_Contig-31	179	5.63e-24	74.138000	58	acc:NP_051729|ribonucleotide reductase, small subunit [Myxoma virus]	taxid:10273|Leporipoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag04AD04_TGACCA_L005_R1	280116Madag04AD04_TGACCA_L005_R1_cap3_Contig-32	177	0.080	27.083000	48	acc:YP_443940|VP6 [Aedes pseudoscutellaris reovirus]	taxid:341721|Dinovernavirus|Spinareoviridae|Reovirales|Resentoviricetes|Duplornaviricota|Orthornavirae|Riboviria	2024-06-30
280116Madag04AD04_TGACCA_L005_R2	280116Madag04AD04_TGACCA_L005_R2_cap3_Contig-1	1680	8.8	30.508000	59	acc:YP_007677703|internal virion protein [Prochlorococcus phage P-GSP1]	taxid:382262|Lingvirus PGSP1|Lingvirus|Autographiviridae|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
280116Madag04AD04_TGACCA_L005_R2	280116Madag04AD04_TGACCA_L005_R2_cap3_Contig-2	568	0.19	32.812000	64	acc:YP_007969877|protein 2A2 [avihepatovirus A1]	taxid:1006061|Avihepatovirus A|Avihepatovirus|Paavivirinae|Picornaviridae|Picornavirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-06-30
280116Madag04AD04_TGACCA_L005_R2	280116Madag04AD04_TGACCA_L005_R2_cap3_Contig-3	434	0.016	28.571000	84	acc:YP_009333526|hypothetical protein 1 [Beihai sipunculid worm virus 4]	taxid:1922676|Riboviria	2024-06-30
280116Madag04AD04_TGACCA_L005_R2	280116Madag04AD04_TGACCA_L005_R2_cap3_Contig-4	421	4.32e-15	39.167000	120	acc:YP_009041990|DNA polymerase [Bovine gammaherpesvirus 6]	taxid:1504288|Macavirus bovinegamma6|Macavirus|Gammaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-30
280116Madag04AD04_TGACCA_L005_R2	280116Madag04AD04_TGACCA_L005_R2_cap3_Contig-5	413	8.39e-12	33.884000	121	acc:YP_010803544|RNAse l inhibitor RLI1 [Fadolivirus algeromassiliense]	taxid:3060017|Fadolivirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag04AD04_TGACCA_L005_R2	280116Madag04AD04_TGACCA_L005_R2_cap3_Contig-6	397	0.072	41.818000	55	acc:YP_009814425|nicotinamide-nucleotide adenylyltransferase [Lactobacillus phage Bromius]	taxid:2315485|Harbinvirus bromius|Harbinvirus|Herelleviridae|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
280116Madag04AD04_TGACCA_L005_R2	280116Madag04AD04_TGACCA_L005_R2_cap3_Contig-7	393	1.89e-14	38.889000	108	acc:NP_049022|ABC transporter [Paramecium bursaria Chlorella virus 1]	taxid:10506|Chlorovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
