run_id	num_hits	best_E	best_query	ViralRefSeq_E	ViralRefSeq_ident	ViralRefSeq_aLen/sLen	ViralRefSeq_contigs	ViralRefSeq_subject	ViralRefSeq_taxonomy	date_analyzed
280116Madag03AD03_TTAGGC_L005_R2	1	1.20e-02	MeML23_mcp	1.22e-06	60.5	114 / 126	1	NC_023848.1|Anopheles minimus irodovirus isolate AMIV, complete genome	taxid:1465751|Chloriridovirus|Betairidovirinae|Iridoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag03AD03_TTAGGC_L005_R2	1	5.20e-02	NCLDV_ssuRiboReduc	1.92e-06	79.2	72 / 126	1	NC_027778.1|Scale drop disease virus isolate C4575, partial genome	taxid:1697349|Megalocytivirus|Alphairidovirinae|Iridoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag03AD03_TTAGGC_L005_R2	1	9.10e-02	NCLDV_packATPase	5.83e-08	57.9	114 / 126	1	NC_030842.1|Ranavirus maximus isolate SMA15001, complete genome	taxid:1887314|Frog virus 3|Ranavirus|Alphairidovirinae|Iridoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag03AD03_TTAGGC_L005_R2	1	2.40e-01	NCLDV_packATPase	4.70e-02	51.7	87 / 126	1	JX997155.1|Acanthocystis turfacea Chlorella virus Br0604L, partial genome	taxid:1278268|Chlorovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag03AD03_TTAGGC_L005_R2	5	4.60e-01	NCLDV_packATPase	3.92e-15	82.1	117 / 129	2	NC_006322.1|Bacillus licheniformis DSM 13 = ATCC 14580, complete sequence	taxid:279010|Bacillus|Bacillaceae|Bacillales|Bacilli|Bacillota|Bacteria	2024-06-29
280116Madag03AD03_TTAGGC_L005_R2	6	5.60e-01	NCLDV_packATPase	7.28e-12	54.2	144 / 167	2	CP019649.1|Salmonella enterica subsp. enterica serovar Typhimurium var. monophasic 4,5,12:i:- strain TW-Stm6 chromosome, complete genome	taxid:2007304|Salmonella|Enterobacteriaceae|Enterobacterales|Gammaproteobacteria|Pseudomonadota|Bacteria	2024-06-29
280116Madag03AD03_TTAGGC_L005_R2	3	7.80e-01	NCLDV_packATPase	7.70e-02	53.8	78 / 163	1	NC_075368.1|Moumouvirus australiensis isolate 10A, complete genome	taxid:2109587|Moumouvirus australiense|Moumouvirus|Megamimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag03AD03_TTAGGC_L005_R2	3	1.20e+00	NCLDV_packATPase	3.00e-08	62.2	111 / 126	3	CP029707.1|Pseudomonas aeruginosa strain K34-7 chromosome, complete genome	taxid:2213009|Pseudomonas|Pseudomonadaceae|Pseudomonadales|Gammaproteobacteria|Pseudomonadota|Bacteria	2024-06-29
280116Madag03AD03_TTAGGC_L005_R2	1	1.50e+00	Herpes_POLcore	3.34e-05	51.4	111 / 126	1	NC_014789.1|Ostreococcus tauri virus 2, complete genome	taxid:696472|Prasinovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag03AD03_TTAGGC_L005_R2	1	1.70e+00	NCLDV_packATPase	6.83e-06	47.2	108 / 126	1	NC_006549.1|Singapore grouper iridovirus, complete genome	taxid:262968|Ranavirus|Alphairidovirinae|Iridoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag03AD03_TTAGGC_L005_R2	5	2.80e+00	NCLDV_packATPase	1.64e-08	55.0	120 / 146	2	NC_077067.1|Fadolivirus 1 strain FV1/VV64, partial genome	taxid:3060017|Fadolivirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag03AD03_TTAGGC_L005_R2	23	3.60e+00	NCLDV_packATPase	1.50e-01	48.1	81 / 167	1	NC_036594.1|Orpheovirus IHUMI-LCC2 genome assembly, complete genome: monopartite	taxid:2023057|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag03AD03_TTAGGC_L005_R2	26	3.80e+00	NCLDV_packATPase	5.06e-05	47.1	102 / 130	3	NC_004722.1|Bacillus cereus ATCC 14579, complete sequence	taxid:226900|Bacillus cereus group|Bacillus|Bacillaceae|Bacillales|Bacilli|Bacillota|Bacteria	2024-06-29
280116Madag03AD03_TTAGGC_L005_R2	55	3.80e+00	NCLDV_packATPase	1.84e-12	66.7	126 / 161	2	NC_077221.1|Prymnesium kappa virus genome assembly, chromosome: 1	taxid:1499987|Biavirus raunefjordenense|Biavirus|Schizomimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag03AD03_TTAGGC_L005_R2	1	5.50e+00	NCLDV_packATPase	2.85e-07	67.7	93 / 126	1	CP011102.1|Listeria weihenstephanensis strain WS 4560, complete genome	taxid:1633782|Listeria|Listeriaceae|Bacillales|Bacilli|Bacillota|Bacteria	2024-06-29
280116Madag03AD03_TTAGGC_L005_R2	1	5.60e+00	NCLDV_packATPase	5.00e-03	73.7	57 / 126	1	NC_007296.2|Streptococcus pyogenes MGAS6180, complete sequence	taxid:319701|Streptococcus|Streptococcaceae|Lactobacillales|Bacilli|Bacillota|Bacteria	2024-06-29
280116Madag03AD03_TTAGGC_L005_R2	2	6.90e+00	Herpes_POLcore	6.80e-02	40.7	81 / 136	1	NC_002665.1|Bovine herpesvirus 4 long unique region, complete sequence	taxid:10385|Rhadinovirus bovinegamma4|Rhadinovirus|Gammaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
280116Madag03AD03_TTAGGC_L005_R2	1	8.20e+00	NCLDV_packATPase	3.09e-12	68.4	114 / 126	1	NC_055230.1|Akhmeta virus isolate Akhmeta_2013-88, complete genome	taxid:2200830|Orthopoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag03AD03_TTAGGC_L005_R2	1	8.80e+00	Herpes_POLcore	5.52e-08	60.5	114 / 126	1	NC_028094.1|Chrysochromulina ericina virus isolate CeV-01B, complete genome	taxid:455364|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag04AD04_TGACCA_L005_R1	13	8.60e-19	NCLDV_ssuRiboReduc	2.39e-59	81.7	327 / 335	1	NC_015960.1|Yoka poxvirus, complete genome	taxid:1076255|Centapoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag04AD04_TGACCA_L005_R1	8	2.50e-18	NCLDV_ssuRiboReduc	1.17e-32	80.0	210 / 226	1	NC_035797.1|Squirrelpox virus Berlin_2015, complete genome	taxid:2029293|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag04AD04_TGACCA_L005_R1	14	4.30e-14	NCLDV_ssuRiboReduc	5.58e-68	84.3	363 / 365	2	NC_008518.1|Trichoplusia ni ascovirus 2c, complete genome	taxid:328615|Ascovirus|Ascoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag04AD04_TGACCA_L005_R1	2	2.10e-12	NCLDV_ssuRiboReduc	5.70e-23	79.2	159 / 189	1	NC_030656.1|Pteropox virus strain Australia, complete genome	taxid:1873698|Pteropopoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag04AD04_TGACCA_L005_R1	5	4.50e-11	NCLDV_ssuRiboReduc	7.56e-30	78.3	207 / 211	1	NC_035460.1|Eptesipox virus strain Washington, complete genome	taxid:1329402|Vespertilionpoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag04AD04_TGACCA_L005_R1	3	1.40e-10	Herpes_POLcore	2.64e-12	54.5	165 / 175	2	NC_028110.1|Yellowstone lake phycodnavirus 2 DNA, complete genome, isolate: 2	taxid:1586714|Prasinovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag04AD04_TGACCA_L005_R1	1	1.80e-08	Herpes_POLcore	1.61e-09	60.5	114 / 126	1	NC_020231.1|Caviid herpesvirus 2 strain 21222, complete genome	taxid:33706|Quwivirus caviidbeta2|Quwivirus|Betaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
280116Madag04AD04_TGACCA_L005_R1	1	4.70e-08	Herpes_POLcore	1.92e-06	50.0	114 / 126	1	NC_030200.1|Macaca nemestrina herpesvirus 7, complete genome	taxid:2560568|Roseolovirus macacinebeta9|Roseolovirus|Betaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
280116Madag04AD04_TGACCA_L005_R1	2	1.30e-06	Herpes_POLcore	9.38e-10	55.8	129 / 153	1	NC_077039.1|Elephant endotheliotropic herpesvirus 3A isolate Nyah NAP97, partial genome	taxid:1329409|Elephant endotheliotropic herpesvirus 3|Proboscivirus|Betaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
280116Madag04AD04_TGACCA_L005_R1	1	1.50e-06	Herpes_POLcore	3.00e-10	62.5	120 / 126	1	NC_028094.1|Chrysochromulina ericina virus isolate CeV-01B, complete genome	taxid:455364|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag04AD04_TGACCA_L005_R1	5	9.10e-03	Herpes_POLcore	9.63e-07	47.1	153 / 224	1	NC_077218.1|Daphnia iridovirus 1 genome assembly, chromosome: 1	taxid:2849721|Daphniairidovirus tvaerminne|Daphniairidovirus|Betairidovirinae|Iridoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag04AD04_TGACCA_L005_R1	1	1.00e-02	NCLDV_ssuRiboReduc	4.59e-17	80.5	123 / 126	1	NC_001132.2|Myxoma virus, complete genome	taxid:10273|Leporipoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag04AD04_TGACCA_L005_R1	1	2.60e-02	Herpes_POLcore	6.30e-01	28.6	126 / 126	1	NC_002687.1|Ectocarpus siliculosus virus 1, complete genome	taxid:37665|Phaeovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag04AD04_TGACCA_L005_R1	1	4.80e-02	Herpes_POLcore	8.01e-04	42.9	105 / 126	1	NC_038553.1|Heterosigma akashiwo virus 01 isolate HaV53, complete genome	taxid:97195|Raphidovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag04AD04_TGACCA_L005_R1	12	8.40e-02	NCLDV_packATPase	6.83e-10	59.1	132 / 147	2	NC_002976.3|Staphylococcus epidermidis RP62A, complete sequence	taxid:176279|Staphylococcus|Staphylococcaceae|Bacillales|Bacilli|Bacillota|Bacteria	2024-06-29
280116Madag04AD04_TGACCA_L005_R1	8	5.00e-01	NCLDV_packATPase	2.53e-14	44.4	189 / 192	1	CP011102.1|Listeria weihenstephanensis strain WS 4560, complete genome	taxid:1633782|Listeria|Listeriaceae|Bacillales|Bacilli|Bacillota|Bacteria	2024-06-29
280116Madag04AD04_TGACCA_L005_R1	9	6.60e-01	NCLDV_packATPase	1.90e-02	50.0	90 / 177	2	NC_075368.1|Moumouvirus australiensis isolate 10A, complete genome	taxid:2109587|Moumouvirus australiense|Moumouvirus|Megamimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag04AD04_TGACCA_L005_R1	9	2.40e+00	NCLDV_packATPase	1.64e-08	50.0	132 / 136	2	NC_077067.1|Fadolivirus 1 strain FV1/VV64, partial genome	taxid:3060017|Fadolivirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag04AD04_TGACCA_L005_R1	46	4.10e+00	NCLDV_packATPase	1.17e-13	68.2	132 / 165	3	NC_077221.1|Prymnesium kappa virus genome assembly, chromosome: 1	taxid:1499987|Biavirus raunefjordenense|Biavirus|Schizomimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag04AD04_TGACCA_L005_R1	10	4.50e+00	NCLDV_packATPase	5.00e-03	73.7	57 / 135	2	NC_007296.2|Streptococcus pyogenes MGAS6180, complete sequence	taxid:319701|Streptococcus|Streptococcaceae|Lactobacillales|Bacilli|Bacillota|Bacteria	2024-06-29
280116Madag04AD04_TGACCA_L005_R1	9	5.00e+00	NCLDV_packATPase	3.92e-11	61.0	123 / 126	3	NC_004722.1|Bacillus cereus ATCC 14579, complete sequence	taxid:226900|Bacillus cereus group|Bacillus|Bacillaceae|Bacillales|Bacilli|Bacillota|Bacteria	2024-06-29
280116Madag04AD04_TGACCA_L005_R1	4	5.00e+00	NCLDV_packATPase	2.43e-09	47.1	153 / 158	1	JF411744.1|Paramecium bursaria Chlorella virus 1 (PBCV-1), complete genome	taxid:10506|Chlorovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag04AD04_TGACCA_L005_R1	19	6.40e+00	NCLDV_packATPase	9.40e-02	48.1	81 / 134	2	NC_036594.1|Orpheovirus IHUMI-LCC2 genome assembly, complete genome: monopartite	taxid:2023057|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag04AD04_TGACCA_L005_R1	3	7.60e+00	NCLDV_packATPase	1.07e-08	60.5	114 / 127	1	NC_017451.1|Haemophilus influenzae R2866, complete sequence	taxid:262728|Haemophilus|Pasteurellaceae|Pasteurellales|Gammaproteobacteria|Pseudomonadota|Bacteria	2024-06-29
280116Madag04AD04_TGACCA_L005_R1	10	7.70e+00	NCLDV_packATPase	2.21e-05	37.2	129 / 164	1	CP139039.1|Escherichia coli MP1 chromosome, complete genome	taxid:2746235|Escherichia|Enterobacteriaceae|Enterobacterales|Gammaproteobacteria|Pseudomonadota|Bacteria	2024-06-29
280116Madag04AD04_TGACCA_L005_R1	6	8.40e+00	NCLDV_packATPase	1.63e-16	79.1	129 / 139	1	NC_006322.1|Bacillus licheniformis DSM 13 = ATCC 14580, complete sequence	taxid:279010|Bacillus|Bacillaceae|Bacillales|Bacilli|Bacillota|Bacteria	2024-06-29
280116Madag04AD04_TGACCA_L005_R2	17	3.30e-17	NCLDV_ssuRiboReduc	1.24e-64	80.2	363 / 385	2	NC_035797.1|Squirrelpox virus Berlin_2015, complete genome	taxid:2029293|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag04AD04_TGACCA_L005_R2	19	4.60e-14	NCLDV_ssuRiboReduc	8.47e-75	84.1	396 / 406	3	NC_008518.1|Trichoplusia ni ascovirus 2c, complete genome	taxid:328615|Ascovirus|Ascoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag04AD04_TGACCA_L005_R2	4	1.50e-13	NCLDV_ssuRiboReduc	1.92e-22	87.0	138 / 152	1	MG599038.1|Buffalopox virus isolate Karachi 2005, complete genome	taxid:32605|Vaccinia virus|Orthopoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag04AD04_TGACCA_L005_R2	3	1.40e-09	NCLDV_ssuRiboReduc	1.92e-22	81.2	144 / 156	1	NC_027778.1|Scale drop disease virus isolate C4575, partial genome	taxid:1697349|Megalocytivirus|Alphairidovirinae|Iridoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag04AD04_TGACCA_L005_R2	7	1.70e-09	NCLDV_ssuRiboReduc	1.35e-38	81.5	243 / 260	1	NC_035460.1|Eptesipox virus strain Washington, complete genome	taxid:1329402|Vespertilionpoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag04AD04_TGACCA_L005_R2	1	1.60e-08	Herpes_POLcore	2.66e-09	59.5	111 / 126	1	NC_001826.2|Murine herpesvirus 68 strain WUMS, complete genome	taxid:33708|Rhadinovirus muridgamma4|Rhadinovirus|Gammaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
280116Madag04AD04_TGACCA_L005_R2	2	3.00e-08	Herpes_POLcore	8.81e-11	54.0	150 / 194	1	NC_076509.1|Caprine alphaherpesvirus 1 strain JSHA1405, complete genome	taxid:39944|Varicellovirus caprinealpha1|Varicellovirus|Alphaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
280116Madag04AD04_TGACCA_L005_R2	4	8.20e-07	Herpes_POLcore	8.54e-10	52.1	144 / 168	1	NC_077039.1|Elephant endotheliotropic herpesvirus 3A isolate Nyah NAP97, partial genome	taxid:1329409|Elephant endotheliotropic herpesvirus 3|Proboscivirus|Betaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
280116Madag04AD04_TGACCA_L005_R2	2	1.60e-01	NCLDV_packATPase	2.30e-02	59.1	66 / 143	1	CP029707.1|Pseudomonas aeruginosa strain K34-7 chromosome, complete genome	taxid:2213009|Pseudomonas|Pseudomonadaceae|Pseudomonadales|Gammaproteobacteria|Pseudomonadota|Bacteria	2024-06-29
280116Madag04AD04_TGACCA_L005_R2	1	2.30e-01	NCLDV_ssuRiboReduc	6.31e-17	82.9	123 / 126	1	NC_001266.1|Rabbit fibroma virus, complete genome	taxid:10271|Leporipoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag04AD04_TGACCA_L005_R2	1	2.90e-01	Herpes_POLcore	3.09e-04	51.4	111 / 126	1	NC_024696.1|Elephant endotheliotropic herpesvirus 5 strain Vijay, complete genome	taxid:768738|Proboscivirus|Betaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
280116Madag04AD04_TGACCA_L005_R2	6	4.30e-01	NCLDV_packATPase	4.76e-16	81.0	126 / 135	3	NC_006322.1|Bacillus licheniformis DSM 13 = ATCC 14580, complete sequence	taxid:279010|Bacillus|Bacillaceae|Bacillales|Bacilli|Bacillota|Bacteria	2024-06-29
280116Madag04AD04_TGACCA_L005_R2	8	5.40e-01	NCLDV_packATPase	3.85e-13	54.7	159 / 171	2	NC_017451.1|Haemophilus influenzae R2866, complete sequence	taxid:262728|Haemophilus|Pasteurellaceae|Pasteurellales|Gammaproteobacteria|Pseudomonadota|Bacteria	2024-06-29
280116Madag04AD04_TGACCA_L005_R2	8	7.30e-01	NCLDV_packATPase	1.40e-02	50.0	90 / 149	2	NC_075368.1|Moumouvirus australiensis isolate 10A, complete genome	taxid:2109587|Moumouvirus australiense|Moumouvirus|Megamimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag04AD04_TGACCA_L005_R2	44	2.10e+00	NCLDV_packATPase	1.35e-11	66.7	126 / 138	3	NC_077221.1|Prymnesium kappa virus genome assembly, chromosome: 1	taxid:1499987|Biavirus raunefjordenense|Biavirus|Schizomimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag04AD04_TGACCA_L005_R2	1	2.40e+00	Herpes_POLcore	1.90e-02	41.7	108 / 126	1	NC_024697.1|Aureococcus anophagefferens virus isolate BtV-01, complete genome	taxid:1474867|Kratosvirus quantuckense|Kratosvirus|Schizomimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag04AD04_TGACCA_L005_R2	8	2.40e+00	NCLDV_packATPase	2.25e-08	51.2	129 / 132	2	NC_077067.1|Fadolivirus 1 strain FV1/VV64, partial genome	taxid:3060017|Fadolivirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag04AD04_TGACCA_L005_R2	17	3.10e+00	NCLDV_packATPase	5.83e-16	60.4	159 / 168	3	NC_004722.1|Bacillus cereus ATCC 14579, complete sequence	taxid:226900|Bacillus cereus group|Bacillus|Bacillaceae|Bacillales|Bacilli|Bacillota|Bacteria	2024-06-29
280116Madag04AD04_TGACCA_L005_R2	3	3.60e+00	NCLDV_packATPase	2.08e-07	52.5	120 / 155	1	JF411744.1|Paramecium bursaria Chlorella virus 1 (PBCV-1), complete genome	taxid:10506|Chlorovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag04AD04_TGACCA_L005_R2	1	4.20e+00	MeML13_mcp	2.30e-01	84.6	39 / 126	1	NC_002512.2|Rat cytomegalovirus Maastricht, complete genome	taxid:79700|Muromegalovirus muridbeta2|Muromegalovirus|Betaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
280116Madag04AD04_TGACCA_L005_R2	6	4.50e+00	NCLDV_packATPase	5.00e-03	73.7	57 / 126	2	NC_007296.2|Streptococcus pyogenes MGAS6180, complete sequence	taxid:319701|Streptococcus|Streptococcaceae|Lactobacillales|Bacilli|Bacillota|Bacteria	2024-06-29
280116Madag04AD04_TGACCA_L005_R2	3	5.30e+00	NCLDV_packATPase	1.04e-09	62.9	105 / 133	1	NC_055230.1|Akhmeta virus isolate Akhmeta_2013-88, complete genome	taxid:2200830|Orthopoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag04AD04_TGACCA_L005_R2	3	5.60e+00	NCLDV_packATPase	1.92e-06	58.3	108 / 145	1	NC_002976.3|Staphylococcus epidermidis RP62A, complete sequence	taxid:176279|Staphylococcus|Staphylococcaceae|Bacillales|Bacilli|Bacillota|Bacteria	2024-06-29
280116Madag04AD04_TGACCA_L005_R2	14	5.90e+00	NCLDV_packATPase	6.83e-06	38.6	132 / 156	1	CP139039.1|Escherichia coli MP1 chromosome, complete genome	taxid:2746235|Escherichia|Enterobacteriaceae|Enterobacterales|Gammaproteobacteria|Pseudomonadota|Bacteria	2024-06-29
280116Madag04AD04_TGACCA_L005_R2	1	8.50e+00	MeML59_mcp	1.30e-01	59.1	66 / 126	1	NC_016072.1|Megavirus chiliensis, complete genome	taxid:1094892|Megavirus chilense|Megavirus|Megamimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag05AD05_ACAGTG_L005_R1	31	1.60e-18	NCLDV_ssuRiboReduc	1.93e-93	84.5	483 / 489	2	NC_008518.1|Trichoplusia ni ascovirus 2c, complete genome	taxid:328615|Ascovirus|Ascoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag05AD05_ACAGTG_L005_R1	6	3.80e-17	NCLDV_ssuRiboReduc	6.33e-44	89.6	231 / 237	1	NC_035797.1|Squirrelpox virus Berlin_2015, complete genome	taxid:2029293|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag05AD05_ACAGTG_L005_R1	2	6.80e-13	NCLDV_ssuRiboReduc	4.17e-25	83.3	162 / 165	1	NC_027778.1|Scale drop disease virus isolate C4575, partial genome	taxid:1697349|Megalocytivirus|Alphairidovirinae|Iridoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag05AD05_ACAGTG_L005_R1	3	4.00e-11	Herpes_POLcore	1.00e-12	50.8	177 / 215	1	NC_028891.1|Hawaiian green turtle herpesvirus thymidine kinase (UL23), membrane-associated protein (UL24), minor capsid protein (UL25), capsid maturation protease (UL26), virion scaffolding protein (UL26.5), virion membrane glycoprotein B (gB), DNA cleavage/packaging protein (UL28), single-stranded DNA-binding protein (UL29), DNA polymerase catalytic subunit (pol), nuclear phosphoprotein (UL31), DNA cleavage/packaging (UL32), DNA cleavage/packaging protein (UL33), membrane-associated phosphoprotein (UL34), and basic phosphorylated capsid protein (UL35) genes, complete cds; and very large tegument protein (UL36) gene, partial cds	taxid:70564|Scutavirus chelonidalpha5|Scutavirus|Alphaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
280116Madag05AD05_ACAGTG_L005_R1	2	1.10e-10	Herpes_POLcore	2.44e-16	52.6	171 / 188	1	NC_002665.1|Bovine herpesvirus 4 long unique region, complete sequence	taxid:10385|Rhadinovirus bovinegamma4|Rhadinovirus|Gammaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
280116Madag05AD05_ACAGTG_L005_R1	7	1.30e-10	NCLDV_ssuRiboReduc	2.28e-38	80.5	246 / 248	1	NC_035460.1|Eptesipox virus strain Washington, complete genome	taxid:1329402|Vespertilionpoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
